student_id,rural,suburban,urban
1027191,0,0,1
1027192,0,0,1
1027193,0,0,1
1027194,0,0,1
1027195,0,0,1
1027196,0,0,1
1027197,0,0,1
1027198,0,0,1
1027199,0,0,1
1027200,0,0,1
1027201,0,0,1
1027202,0,0,1
1027203,0,0,1
1027205,0,0,1
1027206,0,0,1
1027208,0,0,1
1027219,0,0,1
1028463,0,0,1
1028467,0,0,1
1028483,0,0,1
1028486,0,0,1
1028490,0,0,1
1032329,0,0,1
1033391,0,0,1
1121249,0,0,1
1148314,0,0,1
1155750,0,0,1
1169137,0,0,1
1110743,1,0,0
1110984,1,0,0
1110986,1,0,0
1110987,1,0,0
1110988,1,0,0
1110989,1,0,0
1110990,1,0,0
1110993,1,0,0
1110994,1,0,0
1110995,1,0,0
1110996,1,0,0
1110998,1,0,0
1111000,1,0,0
1111006,1,0,0
1111008,1,0,0
1111011,1,0,0
1111013,1,0,0
1111014,1,0,0
1111016,1,0,0
1111017,1,0,0
1121735,1,0,0
1122290,1,0,0
1126364,1,0,0
1127039,1,0,0
1153402,1,0,0
1155929,1,0,0
1110727,1,0,0
1110728,1,0,0
1110729,1,0,0
1110731,1,0,0
1110732,1,0,0
1110734,1,0,0
1110735,1,0,0
1110736,1,0,0
1110737,1,0,0
1110738,1,0,0
1110739,1,0,0
1110740,1,0,0
1110741,1,0,0
1110742,1,0,0
1110743,1,0,0
1110744,1,0,0
1110745,1,0,0
1111006,1,0,0
1112326,1,0,0
1121945,1,0,0
1121947,1,0,0
1126741,1,0,0
1132636,1,0,0
1132637,1,0,0
1149528,1,0,0
1154238,1,0,0
1156254,1,0,0
1159510,1,0,0
1159958,1,0,0
1159968,1,0,0
1017505,1,0,0
1121709,1,0,0
1121710,1,0,0
1121711,1,0,0
1121713,1,0,0
1121715,1,0,0
1121719,1,0,0
1121723,1,0,0
1121725,1,0,0
1121729,1,0,0
1121735,1,0,0
1121736,1,0,0
1121741,1,0,0
1121754,1,0,0
1122143,1,0,0
1132456,1,0,0
1132460,1,0,0
1132461,1,0,0
1150587,1,0,0
1152965,1,0,0
1156225,1,0,0
1156233,1,0,0
1156550,1,0,0
1160208,1,0,0
1161340,1,0,0
138348,1,0,0
775433,1,0,0
1078836,1,0,0
1078839,1,0,0
1078840,1,0,0
1078841,1,0,0
1078842,1,0,0
1078843,1,0,0
1078844,1,0,0
1078845,1,0,0
1078846,1,0,0
1078847,1,0,0
1078848,1,0,0
1078849,1,0,0
1079139,1,0,0
1079140,1,0,0
1079141,1,0,0
1079142,1,0,0
1079143,1,0,0
1079145,1,0,0
1079146,1,0,0
1079147,1,0,0
1079148,1,0,0
1079149,1,0,0
1103944,1,0,0
1104213,1,0,0
37202,0,1,0
37203,0,1,0
37204,0,1,0
37205,0,1,0
37207,0,1,0
37208,0,1,0
37209,0,1,0
37210,0,1,0
37211,0,1,0
37213,0,1,0
37214,0,1,0
37215,0,1,0
37216,0,1,0
37217,0,1,0
37218,0,1,0
37219,0,1,0
37220,0,1,0
37222,0,1,0
37223,0,1,0
37224,0,1,0
37225,0,1,0
37226,0,1,0
37229,0,1,0
1084194,0,1,0
1084195,0,1,0
1084197,0,1,0
1084198,0,1,0
1084199,0,1,0
1084200,0,1,0
1084202,0,1,0
1084207,0,1,0
1084209,0,1,0
1084212,0,1,0
1084214,0,1,0
1084215,0,1,0
1084229,0,1,0
1084231,0,1,0
1084233,0,1,0
1084235,0,1,0
1084524,0,1,0
1088010,0,1,0
1088957,0,1,0
1088966,0,1,0
1088969,0,1,0
1089017,0,1,0
1089043,0,1,0
1089057,0,1,0
1096032,0,1,0
1097330,0,1,0
1098594,0,1,0
1083316,0,1,0
1083317,0,1,0
1083318,0,1,0
1083319,0,1,0
1083320,0,1,0
1083322,0,1,0
1083330,0,1,0
1083335,0,1,0
1083344,0,1,0
1083346,0,1,0
1083348,0,1,0
1083352,0,1,0
1083357,0,1,0
1083364,0,1,0
1083365,0,1,0
1083376,0,1,0
1083389,0,1,0
1083508,0,1,0
1083531,0,1,0
1083536,0,1,0
1088171,0,1,0
1088186,0,1,0
1089067,0,1,0
1095089,0,1,0
1095326,0,1,0
1095334,0,1,0
1095348,0,1,0
1096876,0,1,0
1104209,0,1,0
1104210,0,1,0
1108710,0,1,0
1123871,0,1,0
1083044,0,1,0
1083046,0,1,0
1083047,0,1,0
1083048,0,1,0
1083049,0,1,0
1083050,0,1,0
1083052,0,1,0
1083053,0,1,0
1083055,0,1,0
1083056,0,1,0
1083057,0,1,0
1083058,0,1,0
1083061,0,1,0
1083063,0,1,0
1083066,0,1,0
1083075,0,1,0
1083079,0,1,0
1083083,0,1,0
1083155,0,1,0
1085035,0,1,0
1085047,0,1,0
1085917,0,1,0
1088001,0,1,0
1095124,0,1,0
1095128,0,1,0
1100640,0,1,0
1111661,0,1,0
1082705,0,1,0
1082706,0,1,0
1082707,0,1,0
1082708,0,1,0
1082709,0,1,0
1082710,0,1,0
1082712,0,1,0
1082713,0,1,0
1082714,0,1,0
1082715,0,1,0
1082716,0,1,0
1082717,0,1,0
1082718,0,1,0
1082721,0,1,0
1082722,0,1,0
1082723,0,1,0
1082724,0,1,0
1082730,0,1,0
1082731,0,1,0
1082732,0,1,0
1082734,0,1,0
1082737,0,1,0
1082741,0,1,0
1082745,0,1,0
1082747,0,1,0
1082774,0,1,0
1082811,0,1,0
1082856,0,1,0
1084688,0,1,0
1087678,0,1,0
1087743,0,1,0
1087745,0,1,0
1094946,0,1,0
1094949,0,1,0
1118063,0,1,0
1124612,0,1,0
1129763,0,1,0
40766,0,1,0
40767,0,1,0
40870,0,1,0
40880,0,1,0
43814,0,1,0
43823,0,1,0
43838,0,1,0
43841,0,1,0
43847,0,1,0
43849,0,1,0
43853,0,1,0
43856,0,1,0
43863,0,1,0
43869,0,1,0
43870,0,1,0
43880,0,1,0
43882,0,1,0
43888,0,1,0
43889,0,1,0
43895,0,1,0
43896,0,1,0
43945,0,1,0
61833,0,1,0
61834,0,1,0
61839,0,1,0
61840,0,1,0
61841,0,1,0
63129,0,1,0
45426,1,0,0
46762,1,0,0
46763,1,0,0
46764,1,0,0
46765,1,0,0
46767,1,0,0
46768,1,0,0
46769,1,0,0
46771,1,0,0
46774,1,0,0
46775,1,0,0
46777,1,0,0
46778,1,0,0
46781,1,0,0
46783,1,0,0
46784,1,0,0
46785,1,0,0
46787,1,0,0
46790,1,0,0
46791,1,0,0
46803,1,0,0
46805,1,0,0
58278,1,0,0
78971,1,0,0
78972,1,0,0
535324,1,0,0
535887,1,0,0
536146,1,0,0
536337,1,0,0
536340,1,0,0
537311,1,0,0
537315,1,0,0
538955,1,0,0
541204,1,0,0
541419,1,0,0
542874,1,0,0
542956,1,0,0
543126,1,0,0
568540,1,0,0
977174,1,0,0
1082984,1,0,0
1082991,1,0,0
1083041,1,0,0
45180,1,0,0
45197,1,0,0
45210,1,0,0
45219,1,0,0
45225,1,0,0
45226,1,0,0
46602,1,0,0
46603,1,0,0
46604,1,0,0
46605,1,0,0
46606,1,0,0
46607,1,0,0
46608,1,0,0
46609,1,0,0
46610,1,0,0
46611,1,0,0
46612,1,0,0
46613,1,0,0
46614,1,0,0
46615,1,0,0
46616,1,0,0
46617,1,0,0
46618,1,0,0
46619,1,0,0
46642,1,0,0
46666,1,0,0
46671,1,0,0
94785,1,0,0
41493,0,1,0
41494,0,1,0
41500,0,1,0
41504,0,1,0
41517,0,1,0
41530,0,1,0
41532,0,1,0
41534,0,1,0
41559,0,1,0
41600,0,1,0
41609,0,1,0
62254,0,1,0
62813,0,1,0
158722,0,1,0
165708,0,1,0
166248,0,1,0
171419,0,1,0
179163,0,1,0
184995,0,1,0
195655,0,1,0
195766,0,1,0
195771,0,1,0
202638,0,1,0
222345,0,1,0
225020,0,1,0
41401,0,1,0
41403,0,1,0
41405,0,1,0
41406,0,1,0
41407,0,1,0
41409,0,1,0
41416,0,1,0
41417,0,1,0
41418,0,1,0
41419,0,1,0
41420,0,1,0
41421,0,1,0
41422,0,1,0
41423,0,1,0
41426,0,1,0
41428,0,1,0
41429,0,1,0
41431,0,1,0
41532,0,1,0
41534,0,1,0
159395,0,1,0
164456,0,1,0
164563,0,1,0
164762,0,1,0
164805,0,1,0
166570,0,1,0
180445,0,1,0
205939,0,1,0
42871,1,0,0
42872,1,0,0
42873,1,0,0
42874,1,0,0
42875,1,0,0
42876,1,0,0
42877,1,0,0
42879,1,0,0
42880,1,0,0
42881,1,0,0
42882,1,0,0
42883,1,0,0
42885,1,0,0
42886,1,0,0
42887,1,0,0
42888,1,0,0
42889,1,0,0
42891,1,0,0
42892,1,0,0
43282,1,0,0
43283,1,0,0
43285,1,0,0
43286,1,0,0
43287,1,0,0
43288,1,0,0
43289,1,0,0
43290,1,0,0
43291,1,0,0
43292,1,0,0
43293,1,0,0
43294,1,0,0
43295,1,0,0
43296,1,0,0
43297,1,0,0
43299,1,0,0
43300,1,0,0
43302,1,0,0
98693,1,0,0
43060,1,0,0
43077,1,0,0
43078,1,0,0
43079,1,0,0
43082,1,0,0
43083,1,0,0
43085,1,0,0
43086,1,0,0
43087,1,0,0
43089,1,0,0
43090,1,0,0
43091,1,0,0
43093,1,0,0
43095,1,0,0
43097,1,0,0
43100,1,0,0
43106,1,0,0
77943,1,0,0
79760,1,0,0
106121,1,0,0
40651,0,1,0
40653,0,1,0
40691,0,1,0
43625,0,1,0
43642,0,1,0
43648,0,1,0
43650,0,1,0
43652,0,1,0
43653,0,1,0
43656,0,1,0
43657,0,1,0
43661,0,1,0
43662,0,1,0
43671,0,1,0
43679,0,1,0
43680,0,1,0
43683,0,1,0
43684,0,1,0
43685,0,1,0
43707,0,1,0
61754,0,1,0
61756,0,1,0
61757,0,1,0
67772,0,1,0
73690,0,1,0
96658,0,1,0
40166,0,1,0
40223,0,1,0
43188,0,1,0
43196,0,1,0
43199,0,1,0
43200,0,1,0
43201,0,1,0
43202,0,1,0
43203,0,1,0
43204,0,1,0
43205,0,1,0
43208,0,1,0
51624,0,1,0
55041,0,1,0
61639,0,1,0
61640,0,1,0
61641,0,1,0
61643,0,1,0
61647,0,1,0
85120,0,1,0
40026,0,1,0
40041,0,1,0
42901,0,1,0
42907,0,1,0
42908,0,1,0
42910,0,1,0
42912,0,1,0
42913,0,1,0
42927,0,1,0
42929,0,1,0
42930,0,1,0
42932,0,1,0
42935,0,1,0
42941,0,1,0
42945,0,1,0
42964,0,1,0
42967,0,1,0
42973,0,1,0
42974,0,1,0
43109,0,1,0
43118,0,1,0
61521,0,1,0
61526,0,1,0
61611,0,1,0
42827,0,1,0
42828,0,1,0
42829,0,1,0
42831,0,1,0
42832,0,1,0
42833,0,1,0
42836,0,1,0
42837,0,1,0
42838,0,1,0
42839,0,1,0
42840,0,1,0
42841,0,1,0
42848,0,1,0
42878,0,1,0
42884,0,1,0
42893,0,1,0
45963,0,1,0
49701,0,1,0
49795,0,1,0
61436,0,1,0
61437,0,1,0
61438,0,1,0
61442,0,1,0
61493,0,1,0
61494,0,1,0
61645,0,1,0
62916,0,1,0
74524,0,1,0
95117,0,1,0
98534,0,1,0
107133,0,1,0
535504,1,0,0
535670,1,0,0
535894,1,0,0
536301,1,0,0
536559,1,0,0
536834,1,0,0
538423,1,0,0
538619,1,0,0
544602,1,0,0
558259,1,0,0
561598,1,0,0
569734,1,0,0
570203,1,0,0
657048,1,0,0
657701,1,0,0
1082742,1,0,0
1082743,1,0,0
1083793,1,0,0
44491,1,0,0
44492,1,0,0
44494,1,0,0
44495,1,0,0
44496,1,0,0
44497,1,0,0
44498,1,0,0
44499,1,0,0
44500,1,0,0
44501,1,0,0
44502,1,0,0
44503,1,0,0
44504,1,0,0
44505,1,0,0
44506,1,0,0
44507,1,0,0
44508,1,0,0
44509,1,0,0
44510,1,0,0
44511,1,0,0
44512,1,0,0
44513,1,0,0
44515,1,0,0
45816,1,0,0
1078494,1,0,0
1079238,1,0,0
1079239,1,0,0
1079240,1,0,0
1079241,1,0,0
1079336,1,0,0
1079464,1,0,0
1079518,1,0,0
1079699,1,0,0
1081534,1,0,0
1088695,1,0,0
1109103,1,0,0
1077215,1,0,0
1077261,1,0,0
1077262,1,0,0
1077268,1,0,0
1077269,1,0,0
1077270,1,0,0
1077271,1,0,0
1077272,1,0,0
1077276,1,0,0
1077278,1,0,0
1077296,1,0,0
1077308,1,0,0
1079695,1,0,0
1082727,1,0,0
1084253,1,0,0
1087254,1,0,0
1092481,1,0,0
1076180,1,0,0
1076183,1,0,0
1076185,1,0,0
1076186,1,0,0
1076190,1,0,0
1076197,1,0,0
1076222,1,0,0
1082795,1,0,0
1086617,1,0,0
1098670,1,0,0
1077267,1,0,0
1078541,1,0,0
1078615,1,0,0
1078629,1,0,0
1078666,1,0,0
1078671,1,0,0
1080447,1,0,0
1080816,1,0,0
1082513,1,0,0
1083818,1,0,0
1085341,1,0,0
1085669,1,0,0
1086463,1,0,0
1086471,1,0,0
1086504,1,0,0
1086512,1,0,0
1086614,1,0,0
1076603,0,0,1
1077489,0,0,1
1077492,0,0,1
1077498,0,0,1
1077501,0,0,1
1077565,0,0,1
1077566,0,0,1
1077567,0,0,1
1077568,0,0,1
1077570,0,0,1
1077572,0,0,1
1077573,0,0,1
1077574,0,0,1
1077575,0,0,1
1077576,0,0,1
1077577,0,0,1
1077578,0,0,1
1077579,0,0,1
1077580,0,0,1
1077583,0,0,1
1080171,0,0,1
1076680,0,0,1
1076716,0,0,1
1076724,0,0,1
1076726,0,0,1
1076728,0,0,1
1076814,0,0,1
1076815,0,0,1
1076816,0,0,1
1076818,0,0,1
1076821,0,0,1
1076822,0,0,1
1076823,0,0,1
1076824,0,0,1
1076825,0,0,1
1076826,0,0,1
1076827,0,0,1
1076828,0,0,1
1076830,0,0,1
1076831,0,0,1
1076836,0,0,1
1128965,0,0,1
1107366,0,0,1
1107369,0,0,1
1107373,0,0,1
1107377,0,0,1
1107378,0,0,1
1107379,0,0,1
1107380,0,0,1
1107381,0,0,1
1107382,0,0,1
1107383,0,0,1
1107384,0,0,1
1107385,0,0,1
1107386,0,0,1
1107388,0,0,1
1107389,0,0,1
1107390,0,0,1
1107391,0,0,1
1107392,0,0,1
1107393,0,0,1
1107394,0,0,1
1107395,0,0,1
1107396,0,0,1
1107397,0,0,1
1107398,0,0,1
1107399,0,0,1
1107400,0,0,1
1107401,0,0,1
1107403,0,0,1
1107404,0,0,1
1107405,0,0,1
1107407,0,0,1
1107409,0,0,1
1106985,0,0,1
1107020,0,0,1
1107023,0,0,1
1107024,0,0,1
1107138,0,0,1
1107139,0,0,1
1107140,0,0,1
1107142,0,0,1
1107143,0,0,1
1107144,0,0,1
1107145,0,0,1
1107146,0,0,1
1107147,0,0,1
1107148,0,0,1
1107149,0,0,1
1107151,0,0,1
1107152,0,0,1
1107154,0,0,1
1107155,0,0,1
1107156,0,0,1
1107157,0,0,1
1107160,0,0,1
1107161,0,0,1
1107162,0,0,1
1107163,0,0,1
1107164,0,0,1
1107165,0,0,1
1107166,0,0,1
1107167,0,0,1
1107168,0,0,1
1107170,0,0,1
1107175,0,0,1
42911,0,1,0
42915,0,1,0
42916,0,1,0
42917,0,1,0
42918,0,1,0
42919,0,1,0
42920,0,1,0
42921,0,1,0
42922,0,1,0
42923,0,1,0
42924,0,1,0
42925,0,1,0
42926,0,1,0
42928,0,1,0
42931,0,1,0
42933,0,1,0
42934,0,1,0
42936,0,1,0
42937,0,1,0
42938,0,1,0
42939,0,1,0
42940,0,1,0
42942,0,1,0
43627,0,1,0
43628,0,1,0
43629,0,1,0
43630,0,1,0
43631,0,1,0
43632,0,1,0
43633,0,1,0
43634,0,1,0
43635,0,1,0
43638,0,1,0
43639,0,1,0
43640,0,1,0
43641,0,1,0
43643,0,1,0
43644,0,1,0
43645,0,1,0
43646,0,1,0
43647,0,1,0
43649,0,1,0
43654,0,1,0
43655,0,1,0
48047,0,1,0
112333,0,1,0
37205,0,1,0
37211,0,1,0
37226,0,1,0
37402,0,1,0
37420,0,1,0
42239,0,1,0
42240,0,1,0
42242,0,1,0
42245,0,1,0
42247,0,1,0
42274,0,1,0
42275,0,1,0
42276,0,1,0
43751,0,1,0
43752,0,1,0
43753,0,1,0
43754,0,1,0
58169,0,1,0
794886,0,0,1
1078789,0,0,1
1078792,0,0,1
1078798,0,0,1
1078801,0,0,1
1078806,0,0,1
1078808,0,0,1
1078809,0,0,1
1078810,0,0,1
1078834,0,0,1
1078838,0,0,1
1083395,0,0,1
1083396,0,0,1
1096465,0,0,1
1166033,0,0,1
285052,0,0,1
797628,0,0,1
946041,0,0,1
1078987,0,0,1
1079874,0,0,1
1079990,0,0,1
1166522,0,0,1
1166523,0,0,1
1166524,0,0,1
1166525,0,0,1
1166526,0,0,1
1166527,0,0,1
1166528,0,0,1
1166529,0,0,1
1166530,0,0,1
1166531,0,0,1
1166532,0,0,1
1166533,0,0,1
1166534,0,0,1
1166535,0,0,1
1166536,0,0,1
1166537,0,0,1
1166538,0,0,1
1166539,0,0,1
1166540,0,0,1
1166541,0,0,1
1166543,0,0,1
735728,0,0,1
750734,0,0,1
752960,0,0,1
763624,0,0,1
765746,0,0,1
774658,0,0,1
775095,0,0,1
779926,0,0,1
780298,0,0,1
811524,0,0,1
963165,0,0,1
964242,0,0,1
971325,0,0,1
974275,0,0,1
1062726,0,0,1
1063771,0,0,1
1064216,0,0,1
1064222,0,0,1
1064235,0,0,1
1064244,0,0,1
1071573,0,0,1
1153370,0,0,1
1156903,0,0,1
1081960,0,0,1
1081961,0,0,1
1081962,0,0,1
1081963,0,0,1
1081964,0,0,1
1081965,0,0,1
1081966,0,0,1
1081967,0,0,1
1081968,0,0,1
1081969,0,0,1
1081970,0,0,1
1081971,0,0,1
1081972,0,0,1
1081973,0,0,1
1081974,0,0,1
1081975,0,0,1
1081976,0,0,1
1081977,0,0,1
1081980,0,0,1
1081983,0,0,1
1081984,0,0,1
1081985,0,0,1
1084270,0,0,1
1084271,0,0,1
1090169,0,0,1
1084686,1,0,0
1088614,1,0,0
1088615,1,0,0
1088616,1,0,0
1088617,1,0,0
1088618,1,0,0
1088619,1,0,0
1088620,1,0,0
1088621,1,0,0
1088622,1,0,0
1088623,1,0,0
1088624,1,0,0
1088625,1,0,0
1088626,1,0,0
1088627,1,0,0
1088628,1,0,0
1088629,1,0,0
1088630,1,0,0
1088631,1,0,0
1088632,1,0,0
1088633,1,0,0
1088634,1,0,0
1088635,1,0,0
1088636,1,0,0
1088637,1,0,0
1088638,1,0,0
1088639,1,0,0
1088720,1,0,0
1089181,1,0,0
1090529,1,0,0
1090536,1,0,0
246492,1,0,0
261402,1,0,0
273357,1,0,0
1088363,1,0,0
1088364,1,0,0
1088365,1,0,0
1088366,1,0,0
1088367,1,0,0
1088368,1,0,0
1088369,1,0,0
1088370,1,0,0
1088371,1,0,0
1088372,1,0,0
1088373,1,0,0
1088374,1,0,0
1090382,1,0,0
1090408,1,0,0
1127357,1,0,0
1127358,1,0,0
1127359,1,0,0
1127361,1,0,0
1127363,1,0,0
1127367,1,0,0
1127370,1,0,0
1127371,1,0,0
1127380,1,0,0
1127391,1,0,0
53192,0,1,0
53193,0,1,0
53195,0,1,0
53196,0,1,0
53197,0,1,0
53199,0,1,0
53201,0,1,0
53202,0,1,0
53203,0,1,0
53205,0,1,0
53207,0,1,0
53208,0,1,0
53211,0,1,0
53212,0,1,0
53213,0,1,0
53215,0,1,0
53220,0,1,0
53221,0,1,0
53222,0,1,0
53223,0,1,0
53224,0,1,0
53226,0,1,0
53227,0,1,0
60899,0,1,0
63131,0,1,0
63586,0,1,0
44855,0,1,0
44858,0,1,0
44859,0,1,0
44860,0,1,0
44861,0,1,0
44895,0,1,0
44903,0,1,0
44904,0,1,0
44928,0,1,0
44942,0,1,0
44945,0,1,0
44963,0,1,0
47716,0,1,0
52822,0,1,0
54234,0,1,0
56074,0,1,0
65487,0,1,0
44806,1,0,0
44812,1,0,0
44815,1,0,0
44818,1,0,0
45517,1,0,0
45518,1,0,0
45519,1,0,0
45520,1,0,0
45521,1,0,0
45522,1,0,0
45523,1,0,0
45524,1,0,0
45525,1,0,0
45526,1,0,0
45527,1,0,0
45528,1,0,0
45529,1,0,0
45544,1,0,0
45553,1,0,0
46814,1,0,0
74642,1,0,0
109721,1,0,0
321570,0,1,0
345847,0,1,0
1078307,0,1,0
1078308,0,1,0
1078309,0,1,0
1078310,0,1,0
1078312,0,1,0
1078317,0,1,0
1078322,0,1,0
1078335,0,1,0
1078337,0,1,0
1078340,0,1,0
1078341,0,1,0
1078343,0,1,0
1078344,0,1,0
1078402,0,1,0
1080453,0,1,0
1084865,0,1,0
1084872,0,1,0
1084874,0,1,0
1084875,0,1,0
1084897,0,1,0
1104184,0,1,0
365662,0,1,0
833734,0,1,0
976369,0,1,0
1078245,0,1,0
1078246,0,1,0
1078249,0,1,0
1078251,0,1,0
1078252,0,1,0
1078254,0,1,0
1078255,0,1,0
1078256,0,1,0
1078258,0,1,0
1078259,0,1,0
1078262,0,1,0
1078263,0,1,0
1078264,0,1,0
1087545,0,1,0
1113613,0,1,0
1126423,0,1,0
1126604,0,1,0
1134170,0,1,0
1169286,0,1,0
1170207,0,1,0
1081536,1,0,0
1081537,1,0,0
1081538,1,0,0
1081539,1,0,0
1081540,1,0,0
1081541,1,0,0
1081542,1,0,0
1081543,1,0,0
1081544,1,0,0
1081545,1,0,0
1081546,1,0,0
1081547,1,0,0
1081548,1,0,0
1081549,1,0,0
1081550,1,0,0
1081551,1,0,0
1081552,1,0,0
1081553,1,0,0
1081554,1,0,0
1081555,1,0,0
1081575,1,0,0
1131530,1,0,0
1153405,1,0,0
1079652,0,1,0
1079689,0,1,0
1080629,0,1,0
1085696,0,1,0
1085705,0,1,0
1085707,0,1,0
1085724,0,1,0
1092211,0,1,0
1093635,0,1,0
1098129,0,1,0
1120736,0,1,0
1126881,0,1,0
1126882,0,1,0
1126900,0,1,0
1126904,0,1,0
1166601,0,1,0
298123,0,1,0
345825,0,1,0
368465,0,1,0
1079329,0,1,0
1079335,0,1,0
1079370,0,1,0
1079380,0,1,0
1079386,0,1,0
1079387,0,1,0
1079424,0,1,0
1079428,0,1,0
1079440,0,1,0
1085578,0,1,0
1085841,0,1,0
1086121,0,1,0
1086159,0,1,0
1092211,0,1,0
1093317,0,1,0
1093318,0,1,0
1093325,0,1,0
1097814,0,1,0
1098129,0,1,0
1098329,0,1,0
1100526,0,1,0
1116150,0,1,0
1120611,0,1,0
1120612,0,1,0
1120631,0,1,0
1120670,0,1,0
1155885,0,1,0
345131,0,1,0
796078,0,1,0
1126627,0,1,0
1126628,0,1,0
1126630,0,1,0
1126632,0,1,0
1126634,0,1,0
1126635,0,1,0
1126636,0,1,0
1126638,0,1,0
1126641,0,1,0
1126650,0,1,0
1126653,0,1,0
1126656,0,1,0
1127169,0,1,0
1128021,0,1,0
803903,1,0,0
803904,1,0,0
803906,1,0,0
803907,1,0,0
803913,1,0,0
803926,1,0,0
803927,1,0,0
803929,1,0,0
803930,1,0,0
803931,1,0,0
803937,1,0,0
803938,1,0,0
803986,1,0,0
803988,1,0,0
804038,1,0,0
804045,1,0,0
804054,1,0,0
804089,1,0,0
804142,1,0,0
804233,1,0,0
804308,1,0,0
804521,1,0,0
804702,1,0,0
805523,1,0,0
849622,1,0,0
855588,1,0,0
926109,1,0,0
975679,1,0,0
1084807,1,0,0
1084814,1,0,0
1084821,1,0,0
1084823,1,0,0
1084831,1,0,0
1084837,1,0,0
1084839,1,0,0
1084843,1,0,0
1084848,1,0,0
1084849,1,0,0
1084853,1,0,0
1084871,1,0,0
1087778,1,0,0
40580,0,0,1
54304,0,0,1
54309,0,0,1
44805,1,0,0
44808,1,0,0
44809,1,0,0
44813,1,0,0
44816,1,0,0
45891,1,0,0
45893,1,0,0
45894,1,0,0
45895,1,0,0
45896,1,0,0
45897,1,0,0
45898,1,0,0
45899,1,0,0
45900,1,0,0
45903,1,0,0
45913,1,0,0
45930,1,0,0
45933,1,0,0
45950,1,0,0
45956,1,0,0
55022,1,0,0
602680,0,1,0
602835,0,1,0
604397,0,1,0
606134,0,1,0
606641,0,1,0
612766,0,1,0
616919,0,1,0
617623,0,1,0
626425,0,1,0
629705,0,1,0
637955,0,1,0
44807,1,0,0
44810,1,0,0
44811,1,0,0
44814,1,0,0
44819,1,0,0
45011,1,0,0
45030,1,0,0
45031,1,0,0
45033,1,0,0
45034,1,0,0
45035,1,0,0
45036,1,0,0
45037,1,0,0
45038,1,0,0
45039,1,0,0
45040,1,0,0
45041,1,0,0
45042,1,0,0
45045,1,0,0
45047,1,0,0
45048,1,0,0
45051,1,0,0
45052,1,0,0
45054,1,0,0
1083175,0,1,0
1084859,0,1,0
1084867,0,1,0
1084887,0,1,0
1084888,0,1,0
1084901,0,1,0
1084916,0,1,0
1089451,0,1,0
1089794,0,1,0
1096077,0,1,0
1100858,0,1,0
1102314,0,1,0
1106870,0,1,0
1117760,0,1,0
654801,0,0,1
662864,0,0,1
663057,0,0,1
687608,0,0,1
687673,0,0,1
687760,0,0,1
689581,0,0,1
755450,0,0,1
790622,0,0,1
790625,0,0,1
790727,0,0,1
790728,0,0,1
791507,0,0,1
811120,0,0,1
1146613,0,0,1
373868,0,0,1
1082073,0,0,1
1082252,0,0,1
1082351,0,0,1
1082370,0,0,1
1082541,0,0,1
1085754,0,0,1
1086134,0,0,1
1094827,0,0,1
1094998,0,0,1
1097828,0,0,1
1137758,0,0,1
1139616,0,0,1
1152044,0,0,1
37427,0,1,0
42242,0,1,0
42245,0,1,0
42247,0,1,0
42275,0,1,0
42276,0,1,0
43754,0,1,0
47228,0,1,0
47229,0,1,0
47232,0,1,0
47233,0,1,0
47234,0,1,0
47235,0,1,0
47236,0,1,0
47237,0,1,0
47238,0,1,0
47239,0,1,0
47240,0,1,0
47241,0,1,0
47242,0,1,0
48034,0,1,0
58224,0,1,0
338015,0,0,1
338862,0,0,1
339289,0,0,1
339543,0,0,1
340113,0,0,1
341182,0,0,1
341276,0,0,1
341621,0,0,1
342797,0,0,1
345372,0,0,1
348017,0,0,1
349494,0,0,1
354484,0,0,1
354614,0,0,1
668734,0,0,1
673780,0,0,1
677774,0,0,1
693487,0,0,1
693736,0,0,1
694961,0,0,1
737370,0,0,1
737378,0,0,1
409413,0,1,0
409437,0,1,0
409438,0,1,0
409447,0,1,0
409457,0,1,0
409467,0,1,0
409665,0,1,0
409836,0,1,0
410450,0,1,0
410451,0,1,0
410530,0,1,0
410534,0,1,0
410543,0,1,0
410545,0,1,0
410568,0,1,0
410577,0,1,0
410583,0,1,0
411871,0,1,0
411879,0,1,0
411881,0,1,0
411884,0,1,0
411886,0,1,0
411894,0,1,0
411896,0,1,0
411906,0,1,0
411939,0,1,0
411941,0,1,0
424701,0,1,0
529332,0,1,0
791883,0,1,0
1025346,0,1,0
1025444,0,1,0
1026254,0,1,0
1026255,0,1,0
1032064,0,1,0
1066142,0,1,0
1069031,0,1,0
1079822,0,1,0
1106421,0,1,0
533863,1,0,0
614142,1,0,0
617151,1,0,0
1058829,1,0,0
1058840,1,0,0
1058841,1,0,0
1058844,1,0,0
1058846,1,0,0
1058847,1,0,0
1058848,1,0,0
1058849,1,0,0
1058850,1,0,0
1058851,1,0,0
1058853,1,0,0
1058854,1,0,0
1058856,1,0,0
1058859,1,0,0
1058867,1,0,0
1058875,1,0,0
1058880,1,0,0
1058881,1,0,0
1058882,1,0,0
1058895,1,0,0
1058912,1,0,0
1058955,1,0,0
1061236,1,0,0
1075029,1,0,0
1137837,1,0,0
1137838,1,0,0
1137839,1,0,0
1137841,1,0,0
1137842,1,0,0
1137843,1,0,0
1137844,1,0,0
1137845,1,0,0
1137846,1,0,0
1137847,1,0,0
1137848,1,0,0
1137849,1,0,0
